filepath,weather,terrain
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,65,20,70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,70,20,75.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,75,20,80.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,80,20,85.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,85,20,90.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,90,20,95.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_15,95,20,100.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-10,25,-5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-100,25,-95.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-105,25,-100.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-110,25,-105.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-115,25,-110.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-120,25,-115.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-125,25,-120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-130,25,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-135,25,-130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-140,25,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-145,25,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-15,25,-10.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-150,25,-145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-155,25,-150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-160,25,-155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-165,25,-160.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-170,25,-165.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-175,25,-170.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-180,25,-175.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-20,25,-15.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-25,25,-20.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-30,25,-25.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-35,25,-30.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-40,25,-35.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-45,25,-40.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-5,25,0.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-50,25,-45.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-55,25,-50.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-60,25,-55.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-65,25,-60.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-70,25,-65.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-75,25,-70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-80,25,-75.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-85,25,-80.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-90,25,-85.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,-95,25,-90.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,0,25,5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,10,25,15.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,100,25,105.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,105,25,110.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,110,25,115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,115,25,120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,120,25,125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,125,25,130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,130,25,135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,135,25,140.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,140,25,145.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,145,25,150.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,15,25,20.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,150,25,155.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,155,25,160.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,160,25,165.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,165,25,170.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,170,25,175.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,175,25,180.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,20,25,25.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,25,25,30.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,30,25,35.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,35,25,40.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,40,25,45.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,45,25,50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,5,25,10.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,50,25,55.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,55,25,60.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,60,25,65.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,65,25,70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,70,25,75.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,75,25,80.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,80,25,85.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,85,25,90.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,90,25,95.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_20,95,25,100.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-10,30,-5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-100,30,-95.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-105,30,-100.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-110,30,-105.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-115,30,-110.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-120,30,-115.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-125,30,-120.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-130,30,-125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-135,30,-130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-140,30,-135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-145,30,-140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-15,30,-10.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-150,30,-145.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-155,30,-150.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-160,30,-155.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-165,30,-160.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-170,30,-165.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-175,30,-170.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-180,30,-175.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-20,30,-15.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-25,30,-20.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-30,30,-25.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-35,30,-30.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-40,30,-35.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-45,30,-40.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-5,30,0.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-50,30,-45.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-55,30,-50.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-60,30,-55.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-65,30,-60.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-70,30,-65.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-75,30,-70.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-80,30,-75.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-85,30,-80.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-90,30,-85.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,-95,30,-90.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,0,30,5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,10,30,15.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,100,30,105.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,105,30,110.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,110,30,115.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,115,30,120.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,120,30,125.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,125,30,130.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,130,30,135.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,135,30,140.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,140,30,145.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,145,30,150.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,15,30,20.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,150,30,155.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,155,30,160.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,160,30,165.png",cloudy,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,165,30,170.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,170,30,175.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,175,30,180.png",clear,water
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,20,30,25.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,25,30,30.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,30,30,35.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,35,30,40.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,40,30,45.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,45,30,50.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,5,30,10.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,50,30,55.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,55,30,60.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,60,30,65.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,65,30,70.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,70,30,75.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,75,30,80.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,80,30,85.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,85,30,90.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,90,30,95.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_25,95,30,100.png",cloudy,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_30,-10,35,-5.png",clear,land
"images/VIIRS_SNPP_CorrectedReflectance_TrueColor/2022-05-01/VIIRS_SNPP_CorrectedReflectance_TrueColor_2022-05-01_30,-100,35,-95.png",cloudy,land
